Year,Month,Day,Hours,Minute,Second,WeekDay,Timestamp,JourneyPatternID,VehicleJourneyID,StopID,Temperature (C),Visibility (km),Wind Speed (km/h),Cumulative Time Taken,StopSeq
2012,11,13,18,9,43,1,1352830183,10001,5452,231,12,7,25.2,281,5
2012,11,13,18,15,43,1,1352830543,10001,5452,119,12,7,25.2,641,11
2012,11,13,18,19,2,1,1352830742,10001,5452,46,12,10,27.8,840,14
2012,11,13,18,20,2,1,1352830802,10001,5452,47,12,10,27.8,900,15
2012,11,13,18,21,1,1,1352830861,10001,5452,48,12,10,27.8,959,16
2012,11,13,18,25,2,1,1352831102,10001,5452,265,12,10,27.8,1200,21
2012,11,13,18,27,23,1,1352831243,10001,5452,271,12,10,27.8,1341,22
2012,11,13,18,30,3,1,1352831403,10001,5452,340,12,10,27.8,1501,23
2012,11,13,18,33,22,1,1352831602,10001,5452,350,12,10,27.8,1700,24
2012,11,13,18,34,44,1,1352831684,10001,5452,351,12,10,27.8,1782,25
2012,11,13,18,36,2,1,1352831762,10001,5452,352,12,10,27.8,1860,26
2012,11,13,18,38,21,1,1352831901,10001,5452,354,12,10,27.8,1999,28
2012,11,13,18,45,42,1,1352832342,10001,5452,375,12,10,27.8,2440,36
2012,11,13,18,49,3,1,1352832543,10001,5452,378,12,10,27.8,2641,40
2012,11,13,18,51,29,1,1352832689,10001,5452,380,12,10,27.8,2787,41
2012,11,13,19,30,6,1,1352835006,10001,5504,226,13,10,27.8,0,0
2012,11,13,19,33,45,1,1352835225,10001,5504,231,13,10,27.8,219,5
2012,11,13,19,36,47,1,1352835407,10001,5504,213,13,10,27.8,401,8
2012,11,13,19,44,24,1,1352835864,10001,5504,52,13,10,27.8,858,20
2012,11,13,19,46,6,1,1352835966,10001,5504,265,13,10,27.8,960,21
2012,11,13,19,49,25,1,1352836165,10001,5504,271,13,10,27.8,1159,22
2012,11,13,19,53,26,1,1352836406,10001,5504,340,13,10,27.8,1400,23
2012,11,13,19,58,48,1,1352836728,10001,5504,353,13,10,27.8,1722,27
2012,11,13,20,0,26,1,1352836826,10001,5504,354,13,10,25.9,1820,28
2012,11,13,20,1,26,1,1352836886,10001,5504,355,13,10,25.9,1880,29
2012,11,13,20,3,26,1,1352837006,10001,5504,356,13,10,25.9,2000,30
2012,11,13,20,4,28,1,1352837068,10001,5504,357,13,10,25.9,2062,31
2012,11,13,20,18,37,1,1352837917,10001,5504,380,13,10,29.6,2911,41
2012,11,13,20,0,2,1,1352836802,10001,5454,226,13,10,25.9,0,0
2012,11,13,20,2,21,1,1352836941,10001,5454,227,13,10,25.9,139,3
2012,11,13,20,7,3,1,1352837223,10001,5454,213,13,10,25.9,421,8
2012,11,13,20,8,45,1,1352837325,10001,5454,4432,13,10,25.9,523,10
2012,11,13,20,10,42,1,1352837442,10001,5454,45,13,10,25.9,640,13
2012,11,13,20,12,42,1,1352837562,10001,5454,47,13,10,25.9,760,15
2012,11,13,20,18,22,1,1352837902,10001,5454,265,13,10,29.6,1100,21
2012,11,13,20,19,42,1,1352837982,10001,5454,271,13,10,29.6,1180,22
2012,11,13,20,24,43,1,1352838283,10001,5454,340,13,10,29.6,1481,23
2012,11,13,20,30,2,1,1352838602,10001,5454,353,13,10,29.6,1800,27
2012,11,13,20,33,22,1,1352838802,10001,5454,357,13,10,29.6,2000,31
2012,11,13,20,35,2,1,1352838902,10001,5454,372,13,10,29.6,2100,33
2012,11,13,20,41,36,1,1352839296,10001,5454,380,13,10,29.6,2494,41
2012,11,13,20,29,50,1,1352838590,10001,5435,226,13,10,29.6,0,0
2012,11,13,20,35,11,1,1352838911,10001,5435,4432,13,10,29.6,321,10
2012,11,13,20,37,11,1,1352839031,10001,5435,44,13,10,29.6,441,12
2012,11,13,20,38,9,1,1352839089,10001,5435,45,13,10,29.6,499,13
2012,11,13,20,40,50,1,1352839250,10001,5435,48,13,10,29.6,660,16
2012,11,13,20,44,30,1,1352839470,10001,5435,265,13,10,29.6,880,21
2012,11,13,20,46,49,1,1352839609,10001,5435,271,13,10,29.6,1019,22
2012,11,13,20,49,12,1,1352839752,10001,5435,340,13,10,29.6,1162,23
2012,11,13,20,55,32,1,1352840132,10001,5435,355,13,10,29.6,1542,29
2012,11,13,21,4,29,1,1352840669,10001,5435,376,12,10,22.2,2079,38
2012,11,13,21,7,35,1,1352840855,10001,5435,380,12,10,22.2,2265,41
2012,11,13,21,0,26,1,1352840426,10001,5473,226,12,10,22.2,0,0
2012,11,13,21,4,6,1,1352840646,10001,5473,231,12,10,22.2,220,5
2012,11,13,21,6,7,1,1352840767,10001,5473,213,12,10,22.2,341,8
2012,11,13,21,11,6,1,1352841066,10001,5473,47,12,10,22.2,640,15
2012,11,13,21,13,27,1,1352841207,10001,5473,49,12,10,22.2,781,17
2012,11,13,21,16,48,1,1352841408,10001,5473,265,12,10,24.1,982,21
2012,11,13,21,18,47,1,1352841527,10001,5473,271,12,10,24.1,1101,22
2012,11,13,21,21,47,1,1352841707,10001,5473,340,12,10,24.1,1281,23
2012,11,13,21,25,26,1,1352841926,10001,5473,351,12,10,24.1,1500,25
2012,11,13,21,26,26,1,1352841986,10001,5473,352,12,10,24.1,1560,26
2012,11,13,21,28,6,1,1352842086,10001,5473,353,12,10,24.1,1660,27
2012,11,13,21,30,36,1,1352842236,10001,5473,355,12,10,24.1,1810,29
2012,11,13,21,31,27,1,1352842287,10001,5473,356,12,10,24.1,1861,30
2012,11,13,21,32,26,1,1352842346,10001,5473,357,12,10,24.1,1920,31
2012,11,13,21,34,6,1,1352842446,10001,5473,373,12,10,24.1,2020,34
2012,11,13,21,34,47,1,1352842487,10001,5473,374,12,10,24.1,2061,35
2012,11,13,21,41,36,1,1352842896,10001,5473,380,12,10,24.1,2470,41
2012,11,13,21,30,11,1,1352842211,10001,5506,226,12,10,24.1,0,0
2012,11,13,21,45,31,1,1352843131,10001,5506,265,12,10,24.1,920,21
2012,11,13,21,47,31,1,1352843251,10001,5506,271,12,10,24.1,1040,22
2012,11,13,21,48,53,1,1352843333,10001,5506,340,12,10,24.1,1122,23
2012,11,13,21,51,52,1,1352843512,10001,5506,354,12,10,24.1,1301,28
2012,11,13,21,54,10,1,1352843650,10001,5506,357,12,10,24.1,1439,31
2012,11,13,21,56,52,1,1352843812,10001,5506,374,12,10,24.1,1601,35
2012,11,13,22,0,12,1,1352844012,10001,5506,378,12,6,20.4,1801,40
2012,11,13,22,2,35,1,1352844155,10001,5506,380,12,6,20.4,1944,41
2012,11,13,22,0,45,1,1352844045,10001,5456,226,12,6,20.4,0,0
2012,11,13,22,2,3,1,1352844123,10001,5456,229,12,6,20.4,78,2
2012,11,13,22,5,3,1,1352844303,10001,5456,1641,12,6,20.4,258,6
2012,11,13,22,7,42,1,1352844462,10001,5456,119,12,6,20.4,417,11
2012,11,13,22,12,41,1,1352844761,10001,5456,49,12,6,20.4,716,17
2012,11,13,22,14,42,1,1352844882,10001,5456,52,12,6,20.4,837,20
2012,11,13,22,18,2,1,1352845082,10001,5456,271,12,10,18.5,1037,22
2012,11,13,22,20,42,1,1352845242,10001,5456,340,12,10,18.5,1197,23
2012,11,13,22,24,25,1,1352845465,10001,5456,351,12,10,18.5,1420,25
2012,11,13,22,26,1,1,1352845561,10001,5456,354,12,10,18.5,1516,28
2012,11,13,22,28,1,1,1352845681,10001,5456,356,12,10,18.5,1636,30
2012,11,13,22,36,38,1,1352846198,10001,5456,380,12,10,18.5,2153,41
2012,11,13,22,31,21,1,1352845881,10001,5437,226,12,10,18.5,0,0
2012,11,13,22,42,3,1,1352846523,10001,5437,46,12,10,18.5,642,14
2012,11,13,22,50,24,1,1352847024,10001,5437,340,12,10,18.5,1143,23
2012,11,13,22,54,25,1,1352847265,10001,5437,354,12,10,18.5,1384,28
2012,11,13,22,56,36,1,1352847396,10001,5437,356,12,10,18.5,1515,30
2012,11,13,22,56,44,1,1352847404,10001,5437,357,12,10,18.5,1523,31
2012,11,13,22,59,3,1,1352847543,10001,5437,374,12,10,18.5,1662,35
2012,11,13,23,3,44,1,1352847824,10001,5437,380,12,10,14.8,1943,41
2012,11,13,23,1,4,1,1352847664,10001,5475,226,12,10,14.8,0,0
2012,11,13,23,4,43,1,1352847883,10001,5475,231,12,10,14.8,219,5
2012,11,13,23,20,3,1,1352848803,10001,5475,271,12,10,18.5,1139,22
2012,11,13,23,40,4,1,1352850004,10001,5475,356,12,10,18.5,2340,30
2012,11,13,23,46,39,1,1352850399,10001,5475,380,12,10,18.5,2735,41
2012,11,14,9,0,44,2,1352883644,10001,5461,226,11,10,20.4,0,0
2012,11,14,9,2,22,2,1352883742,10001,5461,229,11,10,20.4,98,2
2012,11,14,9,6,3,2,1352883963,10001,5461,231,11,10,20.4,319,5
2012,11,14,9,7,3,2,1352884023,10001,5461,1641,11,10,20.4,379,6
2012,11,14,9,9,25,2,1352884165,10001,5461,1642,11,10,20.4,521,7
2012,11,14,9,12,44,2,1352884364,10001,5461,213,11,10,20.4,720,8
2012,11,14,9,13,26,2,1352884406,10001,5461,214,11,10,20.4,762,9
2012,11,14,9,16,25,2,1352884585,10001,5461,44,11,10,18.5,941,12
2012,11,14,9,17,43,2,1352884663,10001,5461,45,11,10,18.5,1019,13
2012,11,14,9,19,4,2,1352884744,10001,5461,46,11,10,18.5,1100,14
2012,11,14,9,20,4,2,1352884804,10001,5461,47,11,10,18.5,1160,15
2012,11,14,9,22,44,2,1352884964,10001,5461,49,11,10,18.5,1320,17
2012,11,14,9,27,4,2,1352885224,10001,5461,265,11,10,18.5,1580,21
2012,11,14,9,29,43,2,1352885383,10001,5461,271,11,10,18.5,1739,22
2012,11,14,9,32,43,2,1352885563,10001,5461,340,11,10,18.5,1919,23
2012,11,14,9,34,44,2,1352885684,10001,5461,350,11,10,18.5,2040,24
2012,11,14,9,37,2,2,1352885822,10001,5461,351,11,10,18.5,2178,25
2012,11,14,9,40,44,2,1352886044,10001,5461,354,11,10,18.5,2400,28
2012,11,14,9,41,43,2,1352886103,10001,5461,355,11,10,18.5,2459,29
2012,11,14,9,43,3,2,1352886183,10001,5461,356,11,10,18.5,2539,30
2012,11,14,9,44,23,2,1352886263,10001,5461,357,11,10,18.5,2619,31
2012,11,14,9,47,42,2,1352886462,10001,5461,374,11,10,18.5,2818,35
2012,11,14,9,53,58,2,1352886838,10001,5461,378,11,10,18.5,3194,40
2012,11,14,9,20,43,2,1352884843,10001,5494,226,11,10,18.5,0,0
2012,11,14,9,22,44,2,1352884964,10001,5494,229,11,10,18.5,121,2
2012,11,14,9,23,44,2,1352885024,10001,5494,227,11,10,18.5,181,3
2012,11,14,9,24,23,2,1352885063,10001,5494,230,11,10,18.5,220,4
2012,11,14,9,25,43,2,1352885143,10001,5494,231,11,10,18.5,300,5
2012,11,14,9,28,5,2,1352885285,10001,5494,1642,11,10,18.5,442,7
2012,11,14,9,30,44,2,1352885444,10001,5494,213,11,10,18.5,601,8
2012,11,14,9,33,4,2,1352885584,10001,5494,119,11,10,18.5,741,11
2012,11,14,9,34,7,2,1352885647,10001,5494,44,11,10,18.5,804,12
2012,11,14,9,35,24,2,1352885724,10001,5494,45,11,10,18.5,881,13
2012,11,14,9,36,25,2,1352885785,10001,5494,46,11,10,18.5,942,14
2012,11,14,9,37,2,2,1352885822,10001,5494,47,11,10,18.5,979,15
2012,11,14,9,38,24,2,1352885904,10001,5494,48,11,10,18.5,1061,16
2012,11,14,9,41,6,2,1352886066,10001,5494,49,11,10,18.5,1223,17
2012,11,14,9,42,45,2,1352886165,10001,5494,51,11,10,18.5,1322,19
2012,11,14,9,46,43,2,1352886403,10001,5494,265,11,10,18.5,1560,21
2012,11,14,9,48,23,2,1352886503,10001,5494,271,11,10,18.5,1660,22
2012,11,14,9,54,43,2,1352886883,10001,5494,350,11,10,18.5,2040,24
2012,11,14,9,57,41,2,1352887061,10001,5494,352,11,10,18.5,2218,26
2012,11,14,10,1,23,2,1352887283,10001,5494,354,12,10,18.5,2440,28
2012,11,14,10,3,42,2,1352887422,10001,5494,356,12,10,18.5,2579,30
2012,11,14,10,4,44,2,1352887484,10001,5494,357,12,10,18.5,2641,31
2012,11,14,10,6,43,2,1352887603,10001,5494,390,12,10,18.5,2760,32
2012,11,14,10,8,23,2,1352887703,10001,5494,374,12,10,18.5,2860,35
2012,11,14,10,11,24,2,1352887884,10001,5494,378,12,10,18.5,3041,40
2012,11,14,10,14,0,2,1352888040,10001,5494,380,12,10,18.5,3197,41
2012,11,14,9,40,0,2,1352886000,10001,5512,226,11,10,18.5,0,0
2012,11,14,9,44,41,2,1352886281,10001,5512,231,11,10,18.5,281,5
2012,11,14,9,47,22,2,1352886442,10001,5512,1642,11,10,18.5,442,7
2012,11,14,9,50,23,2,1352886623,10001,5512,213,11,10,18.5,623,8
2012,11,14,9,54,23,2,1352886863,10001,5512,44,11,10,18.5,863,12
2012,11,14,9,55,40,2,1352886940,10001,5512,45,11,10,18.5,940,13
2012,11,14,9,57,21,2,1352887041,10001,5512,47,11,10,18.5,1041,15
2012,11,14,9,58,20,2,1352887100,10001,5512,48,11,10,18.5,1100,16
2012,11,14,10,1,41,2,1352887301,10001,5512,51,12,10,18.5,1301,19
2012,11,14,10,3,42,2,1352887422,10001,5512,265,12,10,18.5,1422,21
2012,11,14,10,6,22,2,1352887582,10001,5512,271,12,10,18.5,1582,22
2012,11,14,10,11,1,2,1352887861,10001,5512,340,12,10,18.5,1861,23
2012,11,14,10,12,21,2,1352887941,10001,5512,350,12,10,18.5,1941,24
2012,11,14,10,13,23,2,1352888003,10001,5512,351,12,10,18.5,2003,25
2012,11,14,10,15,2,2,1352888102,10001,5512,353,12,10,18.5,2102,27
2012,11,14,10,17,21,2,1352888241,10001,5512,356,12,10,11.1,2241,30
2012,11,14,10,18,21,2,1352888301,10001,5512,357,12,10,11.1,2301,31
2012,11,14,10,22,37,2,1352888557,10001,5512,2804,12,10,11.1,2557,37
2012,11,14,10,26,5,2,1352888765,10001,5512,380,12,10,11.1,2765,41
2012,11,14,10,0,9,2,1352887209,10001,5444,226,12,10,18.5,0,0
2012,11,14,10,2,29,2,1352887349,10001,5444,227,12,10,18.5,140,3
2012,11,14,10,3,28,2,1352887408,10001,5444,230,12,10,18.5,199,4
2012,11,14,10,5,29,2,1352887529,10001,5444,231,12,10,18.5,320,5
2012,11,14,10,7,28,2,1352887648,10001,5444,1642,12,10,18.5,439,7
2012,11,14,10,8,48,2,1352887728,10001,5444,213,12,10,18.5,519,8
2012,11,14,10,11,30,2,1352887890,10001,5444,119,12,10,18.5,681,11
2012,11,14,10,12,29,2,1352887949,10001,5444,44,12,10,18.5,740,12
2012,11,14,10,17,9,2,1352888229,10001,5444,49,12,10,11.1,1020,17
2012,11,14,10,20,28,2,1352888428,10001,5444,265,12,10,11.1,1219,21
2012,11,14,10,23,8,2,1352888588,10001,5444,271,12,10,11.1,1379,22
2012,11,14,10,26,30,2,1352888790,10001,5444,340,12,10,11.1,1581,23
2012,11,14,10,28,49,2,1352888929,10001,5444,350,12,10,11.1,1720,24
2012,11,14,10,30,29,2,1352889029,10001,5444,351,12,10,11.1,1820,25
2012,11,14,10,31,8,2,1352889068,10001,5444,352,12,10,11.1,1859,26
2012,11,14,10,32,9,2,1352889129,10001,5444,353,12,10,11.1,1920,27
2012,11,14,10,33,11,2,1352889191,10001,5444,354,12,10,11.1,1982,28
2012,11,14,10,34,8,2,1352889248,10001,5444,355,12,10,11.1,2039,29
2012,11,14,10,35,30,2,1352889330,10001,5444,356,12,10,11.1,2121,30
2012,11,14,10,36,28,2,1352889388,10001,5444,357,12,10,11.1,2179,31
2012,11,14,10,38,48,2,1352889528,10001,5444,374,12,10,11.1,2319,35
2012,11,14,10,41,48,2,1352889708,10001,5444,2804,12,10,11.1,2499,37
2012,11,14,10,45,8,2,1352889908,10001,5444,380,12,10,11.1,2699,41
2012,11,14,10,19,55,2,1352888395,10001,5425,226,12,10,11.1,0,0
2012,11,14,10,21,55,2,1352888515,10001,5425,229,12,10,11.1,120,2
2012,11,14,10,22,56,2,1352888576,10001,5425,227,12,10,11.1,181,3
2012,11,14,10,25,16,2,1352888716,10001,5425,231,12,10,11.1,321,5
2012,11,14,10,26,57,2,1352888817,10001,5425,1641,12,10,11.1,422,6
2012,11,14,10,28,37,2,1352888917,10001,5425,213,12,10,11.1,522,8
2012,11,14,10,34,48,2,1352889288,10001,5425,47,12,10,11.1,893,15
2012,11,14,10,36,9,2,1352889369,10001,5425,48,12,10,11.1,974,16
2012,11,14,10,38,9,2,1352889489,10001,5425,49,12,10,11.1,1094,17
2012,11,14,10,40,8,2,1352889608,10001,5425,51,12,10,11.1,1213,19
2012,11,14,10,41,28,2,1352889688,10001,5425,52,12,10,11.1,1293,20
2012,11,14,10,44,47,2,1352889887,10001,5425,265,12,10,11.1,1492,21
2012,11,14,10,48,27,2,1352890107,10001,5425,271,12,10,11.1,1712,22
2012,11,14,10,51,48,2,1352890308,10001,5425,340,12,10,11.1,1913,23
2012,11,14,10,54,28,2,1352890468,10001,5425,350,12,10,11.1,2073,24
2012,11,14,10,56,46,2,1352890606,10001,5425,351,12,10,11.1,2211,25
2012,11,14,10,57,27,2,1352890647,10001,5425,352,12,10,11.1,2252,26
2012,11,14,10,59,5,2,1352890745,10001,5425,354,12,10,11.1,2350,28
2012,11,14,11,0,7,2,1352890807,10001,5425,355,12,10,18.5,2412,29
2012,11,14,11,1,27,2,1352890887,10001,5425,356,12,10,18.5,2492,30
2012,11,14,11,2,47,2,1352890967,10001,5425,357,12,10,18.5,2572,31
2012,11,14,11,4,27,2,1352891067,10001,5425,372,12,10,18.5,2672,33
2012,11,14,11,5,47,2,1352891147,10001,5425,374,12,10,18.5,2752,35
2012,11,14,11,10,7,2,1352891407,10001,5425,380,12,10,18.5,3012,41
2012,11,14,10,40,49,2,1352889649,10001,5482,226,12,10,11.1,0,0
2012,11,14,10,43,10,2,1352889790,10001,5482,227,12,10,11.1,141,3
2012,11,14,10,44,31,2,1352889871,10001,5482,230,12,10,11.1,222,4
2012,11,14,10,46,9,2,1352889969,10001,5482,231,12,10,11.1,320,5
2012,11,14,10,48,27,2,1352890107,10001,5482,1641,12,10,11.1,458,6
2012,11,14,10,49,10,2,1352890150,10001,5482,1642,12,10,11.1,501,7
2012,11,14,10,50,9,2,1352890209,10001,5482,213,12,10,11.1,560,8
2012,11,14,10,53,8,2,1352890388,10001,5482,119,12,10,11.1,739,11
2012,11,14,10,55,48,2,1352890548,10001,5482,45,12,10,11.1,899,13
2012,11,14,10,57,48,2,1352890668,10001,5482,46,12,10,11.1,1019,14
2012,11,14,10,58,47,2,1352890727,10001,5482,47,12,10,11.1,1078,15
2012,11,14,11,0,9,2,1352890809,10001,5482,48,12,10,18.5,1160,16
2012,11,14,11,1,48,2,1352890908,10001,5482,49,12,10,18.5,1259,17
2012,11,14,11,3,48,2,1352891028,10001,5482,50,12,10,18.5,1379,18
2012,11,14,11,4,48,2,1352891088,10001,5482,51,12,10,18.5,1439,19
2012,11,14,11,7,29,2,1352891249,10001,5482,265,12,10,18.5,1600,21
2012,11,14,11,10,27,2,1352891427,10001,5482,271,12,10,18.5,1778,22
2012,11,14,11,15,9,2,1352891709,10001,5482,340,12,10,18.5,2060,23
2012,11,14,11,16,47,2,1352891807,10001,5482,350,12,10,16.7,2158,24
2012,11,14,11,20,29,2,1352892029,10001,5482,352,12,10,16.7,2380,26
2012,11,14,11,21,46,2,1352892106,10001,5482,353,12,10,16.7,2457,27
2012,11,14,11,23,8,2,1352892188,10001,5482,355,12,10,16.7,2539,29
2012,11,14,11,24,28,2,1352892268,10001,5482,356,12,10,16.7,2619,30
2012,11,14,11,26,47,2,1352892407,10001,5482,390,12,10,16.7,2758,32
2012,11,14,11,27,47,2,1352892467,10001,5482,372,12,10,16.7,2818,33
2012,11,14,11,29,6,2,1352892546,10001,5482,374,12,10,16.7,2897,35
2012,11,14,11,30,8,2,1352892608,10001,5482,375,12,10,16.7,2959,36
2012,11,14,11,31,49,2,1352892709,10001,5482,2804,12,10,16.7,3060,37
2012,11,14,10,59,38,2,1352890778,10001,5463,226,12,10,11.1,0,0
2012,11,14,11,1,39,2,1352890899,10001,5463,229,12,10,18.5,121,2
2012,11,14,11,2,59,2,1352890979,10001,5463,227,12,10,18.5,201,3
2012,11,14,11,4,40,2,1352891080,10001,5463,231,12,10,18.5,302,5
2012,11,14,11,7,40,2,1352891260,10001,5463,213,12,10,18.5,482,8
2012,11,14,11,12,19,2,1352891539,10001,5463,45,12,10,18.5,761,13
2012,11,14,11,13,41,2,1352891621,10001,5463,46,12,10,18.5,843,14
2012,11,14,11,15,1,2,1352891701,10001,5463,47,12,10,18.5,923,15
2012,11,14,11,16,0,2,1352891760,10001,5463,48,12,10,16.7,982,16
2012,11,14,11,17,20,2,1352891840,10001,5463,49,12,10,16.7,1062,17
2012,11,14,11,20,0,2,1352892000,10001,5463,51,12,10,16.7,1222,19
2012,11,14,11,23,29,2,1352892209,10001,5463,265,12,10,16.7,1431,21
2012,11,14,11,26,29,2,1352892389,10001,5463,271,12,10,16.7,1611,22
2012,11,14,11,30,28,2,1352892628,10001,5463,340,12,10,16.7,1850,23
2012,11,14,11,32,30,2,1352892750,10001,5463,350,12,10,16.7,1972,24
2012,11,14,11,35,11,2,1352892911,10001,5463,353,12,10,16.7,2133,27
2012,11,14,11,36,31,2,1352892991,10001,5463,354,12,10,16.7,2213,28
2012,11,14,11,37,30,2,1352893050,10001,5463,355,12,10,16.7,2272,29
2012,11,14,11,38,52,2,1352893132,10001,5463,356,12,10,16.7,2354,30
2012,11,14,11,42,11,2,1352893331,10001,5463,390,12,10,16.7,2553,32
2012,11,14,11,43,30,2,1352893410,10001,5463,372,12,10,16.7,2632,33
2012,11,14,11,50,12,2,1352893812,10001,5463,380,12,10,16.7,3034,41
2012,11,14,11,21,44,2,1352892104,10001,5496,226,12,10,16.7,0,0
2012,11,14,11,23,4,2,1352892184,10001,5496,229,12,10,16.7,80,2
2012,11,14,11,25,23,2,1352892323,10001,5496,231,12,10,16.7,219,5
2012,11,14,11,27,2,2,1352892422,10001,5496,1642,12,10,16.7,318,7
2012,11,14,11,34,24,2,1352892864,10001,5496,49,12,10,16.7,760,17
2012,11,14,11,39,23,2,1352893163,10001,5496,265,12,10,16.7,1059,21
2012,11,14,11,42,5,2,1352893325,10001,5496,271,12,10,16.7,1221,22
2012,11,14,11,44,22,2,1352893462,10001,5496,340,12,10,16.7,1358,23
2012,11,14,11,46,4,2,1352893564,10001,5496,350,12,10,16.7,1460,24
2012,11,14,11,47,22,2,1352893642,10001,5496,351,12,10,16.7,1538,25
2012,11,14,11,48,3,2,1352893683,10001,5496,352,12,10,16.7,1579,26
2012,11,14,11,49,43,2,1352893783,10001,5496,353,12,10,16.7,1679,27
2012,11,14,11,51,3,2,1352893863,10001,5496,354,12,10,16.7,1759,28
2012,11,14,11,52,3,2,1352893923,10001,5496,355,12,10,16.7,1819,29
2012,11,14,11,53,23,2,1352894003,10001,5496,356,12,10,16.7,1899,30
2012,11,14,11,55,3,2,1352894103,10001,5496,357,12,10,16.7,1999,31
2012,11,14,11,57,23,2,1352894243,10001,5496,372,12,10,16.7,2139,33
2012,11,14,11,58,22,2,1352894302,10001,5496,374,12,10,16.7,2198,35
2012,11,14,12,5,18,2,1352894718,10001,5496,380,13,10,25.9,2614,41
2012,11,14,11,40,20,2,1352893220,10001,5514,226,12,10,16.7,0,0
2012,11,14,11,41,59,2,1352893319,10001,5514,227,12,10,16.7,99,3
2012,11,14,11,42,39,2,1352893359,10001,5514,230,12,10,16.7,139,4
2012,11,14,11,44,38,2,1352893478,10001,5514,231,12,10,16.7,258,5
2012,11,14,11,47,18,2,1352893638,10001,5514,213,12,10,16.7,418,8
2012,11,14,11,51,20,2,1352893880,10001,5514,46,12,10,16.7,660,14
2012,11,14,11,52,39,2,1352893959,10001,5514,48,12,10,16.7,739,16
2012,11,14,11,53,58,2,1352894038,10001,5514,49,12,10,16.7,818,17
2012,11,14,11,55,38,2,1352894138,10001,5514,50,12,10,16.7,918,18
2012,11,14,11,55,59,2,1352894159,10001,5514,51,12,10,16.7,939,19
2012,11,14,11,59,42,2,1352894382,10001,5514,265,12,10,16.7,1162,21
2012,11,14,12,1,39,2,1352894499,10001,5514,271,13,10,25.9,1279,22
2012,11,14,12,4,39,2,1352894679,10001,5514,340,13,10,25.9,1459,23
2012,11,14,12,10,0,2,1352895000,10001,5514,352,13,10,25.9,1780,26
2012,11,14,12,10,59,2,1352895059,10001,5514,353,13,10,25.9,1839,27
2012,11,14,12,11,38,2,1352895098,10001,5514,354,13,10,25.9,1878,28
2012,11,14,12,12,38,2,1352895158,10001,5514,355,13,10,25.9,1938,29
2012,11,14,12,14,39,2,1352895279,10001,5514,356,13,10,25.9,2059,30
2012,11,14,12,18,21,2,1352895501,10001,5514,390,12,10,24.1,2281,32
2012,11,14,12,20,38,2,1352895638,10001,5514,374,12,10,24.1,2418,35
2012,11,14,12,25,19,2,1352895919,10001,5514,378,12,10,24.1,2699,40
2012,11,14,12,27,18,2,1352896038,10001,5514,380,12,10,24.1,2818,41
2012,11,14,12,0,29,2,1352894429,10001,5446,226,13,10,25.9,0,0
2012,11,14,12,2,10,2,1352894530,10001,5446,229,13,10,25.9,101,2
2012,11,14,12,3,9,2,1352894589,10001,5446,227,13,10,25.9,160,3
2012,11,14,12,4,49,2,1352894689,10001,5446,231,13,10,25.9,260,5
2012,11,14,12,6,50,2,1352894810,10001,5446,1642,13,10,25.9,381,7
2012,11,14,12,7,51,2,1352894871,10001,5446,213,13,10,25.9,442,8
2012,11,14,12,10,8,2,1352895008,10001,5446,4432,13,10,25.9,579,10
2012,11,14,12,11,48,2,1352895108,10001,5446,44,13,10,25.9,679,12
2012,11,14,12,13,29,2,1352895209,10001,5446,45,13,10,25.9,780,13
2012,11,14,12,14,29,2,1352895269,10001,5446,46,13,10,25.9,840,14
2012,11,14,12,18,49,2,1352895529,10001,5446,51,12,10,24.1,1100,19
2012,11,14,12,19,30,2,1352895570,10001,5446,52,12,10,24.1,1141,20
2012,11,14,12,22,29,2,1352895749,10001,5446,265,12,10,24.1,1320,21
2012,11,14,12,25,11,2,1352895911,10001,5446,271,12,10,24.1,1482,22
2012,11,14,12,28,29,2,1352896109,10001,5446,340,12,10,24.1,1680,23
2012,11,14,12,31,9,2,1352896269,10001,5446,350,12,10,24.1,1840,24
2012,11,14,12,35,28,2,1352896528,10001,5446,353,12,10,24.1,2099,27
2012,11,14,12,36,48,2,1352896608,10001,5446,354,12,10,24.1,2179,28
2012,11,14,12,38,9,2,1352896689,10001,5446,355,12,10,24.1,2260,29
2012,11,14,12,39,28,2,1352896768,10001,5446,356,12,10,24.1,2339,30
2012,11,14,12,41,50,2,1352896910,10001,5446,390,12,10,24.1,2481,32
2012,11,14,12,42,49,2,1352896969,10001,5446,372,12,10,24.1,2540,33
2012,11,14,12,44,9,2,1352897049,10001,5446,374,12,10,24.1,2620,35
2012,11,14,12,47,30,2,1352897250,10001,5446,377,12,10,24.1,2821,39
2012,11,14,12,50,22,2,1352897422,10001,5446,380,12,10,24.1,2993,41
2012,11,14,12,19,51,2,1352895591,10001,5427,226,12,10,24.1,0,0
2012,11,14,12,21,13,2,1352895673,10001,5427,229,12,10,24.1,82,2
2012,11,14,12,23,12,2,1352895792,10001,5427,230,12,10,24.1,201,4
2012,11,14,12,24,32,2,1352895872,10001,5427,231,12,10,24.1,281,5
2012,11,14,12,26,12,2,1352895972,10001,5427,1641,12,10,24.1,381,6
2012,11,14,12,27,12,2,1352896032,10001,5427,213,12,10,24.1,441,8
2012,11,14,12,28,11,2,1352896091,10001,5427,214,12,10,24.1,500,9
